id,bounding_box,latitude,longitude,geom,country,state,city
425,,51.813852,9.870605,0101000020E6100000D97745F0BFBD234060E4654D2CE84940,Germany,Lower Saxony,Einbeck
426,,29.92798,-90.088098,0101000020E6100000F435CB65A38556C09357E71890ED3D40,United States,Louisiana,New Orleans
456,,43.075733,-89.398514,0101000020E6100000E23FDD40815956C02E1D739EB1894540,United States,Wisconsin,Madison
472,,50.857619,4.343783,0101000020E6100000DEAE97A608601140D0B69A75C66D4940,Belgium,Unknown,Molenbeek-Saint-Jean - Sint-Jans-Molenbeek
518,,50.854861,4.342133,0101000020E61000008B87F71C585E11401CD0D2156C6D4940,Belgium,Unknown,Molenbeek-Saint-Jean - Sint-Jans-Molenbeek
519,,50.864638,4.346952,0101000020E61000008E209562476311407E703E75AC6E4940,Belgium,Unknown,Brussels
520,,50.864661,4.346975,0101000020E61000004F1E166A4D63114036902E36AD6E4940,Belgium,Unknown,Brussels
521,,38.019798,-122.136447,0101000020E6100000CAA8328CBB885EC05B43A9BD88024340,United States,California,Martinez
522,,43.041061,-87.909753,0101000020E6100000069CA56439FA55C00E12A27C41854540,United States,Wisconsin,Milwaukee
523,,35.784364,-106.277189,0101000020E6100000E773EE76BD915AC07214200A66E44140,United States,New Mexico,Unknown
524,,27.225333,-81.833389,0101000020E610000027F6D03E567554C0A6B5696CAF393B40,United States,Florida,Unknown
525,,43.874947,125.19358,0101000020E6100000384A5E9D634C5F40DD5D6743FEEF4540,China,Jilin,Luyuan District
526,,42.120552,2.769447,0101000020E6100000E10A28D4D3270640D4BB783F6E0F4540,Spain,Catalonia,Banyoles
527,,50.950936,17.27913,0101000020E61000001D554D1075473140664B5645B8794940,Poland,Lower Silesian Voivodeship,Oława
528,,46.704942,8.855138,0101000020E61000003A22DFA5D4B52140D6C9198A3B5A4740,Switzerland,Grisons,Disentis/Mustér
529,,34.682002,135.188528,0101000020E61000002B4CDF6B08E660403EE76ED74B574140,Japan,Unknown,Kobe
530,,27.755597,-15.569678,0101000020E61000005A80B6D5AC232FC0AAF413CE6EC13B40,Spain,Unknown,San Bartolomé de Tirajana
531,,65.59779,22.148092,0101000020E61000009ACC785BE92536400EF8FC3042665040,Sweden,Unknown,Luleå
532,,43.038822,-87.906487,0101000020E6100000F2CF0CE203FA55C0C32E8A1EF8844540,United States,Wisconsin,Milwaukee
533,,43.038975,-87.90442,0101000020E61000004B766C04E2F955C0492EFF21FD844540,United States,Wisconsin,Milwaukee
534,,43.038975,-87.904412,0101000020E61000000987DEE2E1F955C0492EFF21FD844540,United States,Wisconsin,Milwaukee
535,,52.652556,-1.529122,0101000020E61000007C8159A14877F8BF7F677BF486534A40,United Kingdom,England,Hinckley and Bosworth
536,,-26.643028,15.164297,0101000020E61000006DA983BC1E542E408C69A67B9DA43AC0,Namibia,Karas,Lüderitz
537,,-33.516793,25.761684,0101000020E6100000EFE2FDB8FDC239409FE6E44526C240C0,South Africa,Eastern Cape,Sundays River Valley Local Municipality
538,,50.820836,4.352225,0101000020E61000009B559FABAD68114092B06F2711694940,Belgium,Unknown,Saint-Gilles - Sint-Gillis
539,,35.540581,139.582993,0101000020E61000008099EFE0A772614064EB19C231C54140,Japan,Unknown,Yokohama
540,,12.739761,100.937394,0101000020E6100000DD5D6743FE3B594067B62BF4C17A2940,Thailand,Unknown,Unknown
541,,33.746216,-118.272042,0101000020E6100000DC48D92269915DC03FE0810184DF4040,United States,California,Los Angeles
542,,13.733611,100.553261,0101000020E6100000BF49D3A068235940C2F869DC9B772B40,Thailand,Unknown,Bangkok
543,,13.744952,100.539702,0101000020E61000007EE5417A8A225940F92D3A596A7D2B40,Thailand,Unknown,Bangkok
544,,36.147458,-86.804506,0101000020E6100000E4DBBB067DB355C04CC45BE7DF124240,United States,Tennessee,Nashville
545,,53.343513,-6.256895,0101000020E610000010069E7B0F0719C01C60E63BF8AB4A40,Ireland,Unknown,Dublin
546,,10.614749,-61.343117,0101000020E6100000CFD90242EBAB4EC0567F8461C03A2540,Trinidad and Tobago,Tunapuna-Piarco,Piarco
547,,43.897152,-78.576159,0101000020E6100000F392FFC9DFA453C03FC571E0D5F24540,Canada,Ontario,Clarington
548,,29.371329,-95.62309,0101000020E6100000BD1DE1B4E0E757C06F0ED76A0F5F3D40,United States,Texas,Unknown
549,,49.187422,-0.046245,0101000020E6100000930035B56CADA7BF8446B071FD974840,France,Normandy,Beuvron-en-Auge
550,,49.511904,6.361963,0101000020E6100000BD72BD6DA67219408658FD1186C14840,Luxembourg,Unknown,Schwebsange
551,,49.513677,4.765188,0101000020E6100000A62A6D718D0F13408CDAFD2AC0C14840,France,Grand Est,Bairon et ses environs
552,,47.871444,-3.912689,0101000020E6100000FF59F3E32F4D0FC0D0251C7A8BEF4740,France,Brittany,Concarneau
553,,24.927922,121.254744,0101000020E61000008B36C7B94D505E40293DD34B8CED3840,Taiwan,Unknown,Taoyuan City
554,,35.685688,139.703322,0101000020E6100000D591239D817661403CA1D79FC4D74140,Japan,Unknown,Shibuya
555,,42.396716,-71.123184,0101000020E6100000FDD8243FE2C751C064E60297C7324540,United States,Massachusetts,Somerville
556,,45.264047,-72.128506,0101000020E6100000BFD53A71390852C0AFCDC64ACCA14640,Canada,Quebec,Magog
561,,45.264508,-72.128059,0101000020E6100000573D601E320852C0E3C3EC65DBA14640,Canada,Quebec,Magog
579,,41.696917,-88.38164,0101000020E61000001CB62DCA6C1856C06283859334D94440,United States,Illinois,Oswego
589,,62.266887,10.708911,0101000020E6100000A08CF161F66A2540205D6C5A29224F40,Norway,Unknown,Fåset
590,,48.249926,16.917647,0101000020E6100000C345EEE9EAEA3040C6353E93FD1F4840,Austria,Lower Austria,Marchegg
591,,45.323633,-72.642809,0101000020E6100000C4245CC8232952C004745FCE6CA94640,Canada,Quebec,Bromont
592,,41.887366,-87.633828,0101000020E610000080D250A390E855C08ACA863595F14440,United States,Illinois,Chicago
593,,25.010294,121.514738,0101000020E61000008A00A777F1605E405358A9A0A2023940,Taiwan,Unknown,New Taipei
